usdjpy, 0
eurusd, 1
usdjpy, 1
audusd, 0
eurgbp, 1
usdchf, 0
eurgbp, 1
usdjpy, 0
audusd, 0
usdjpy, 1
eurgbp, 1
eurusd, 0
usdchf, 0
usdchf, 0
usdchf, 0
usdchf, 1
eurgbp, 0
eurgbp, 1
eurgbp, 1
eurgbp, 1
eurgbp, 1
nzdusd, 0
audusd, 0
eurusd, 0
eurgbp, 1
nzdusd, 1
usdjpy, 1
usdjpy, 1
nzdusd, 1
usdjpy, 0
eurusd, 0
nzdusd, 0
eurusd, 0
eurgbp, 0
usdchf, 0
eurgbp, 0
eurusd, 0
eurgbp, 0
usdjpy, 1
usdchf, 0
audusd, 0
usdchf, 0
eurgbp, 1
nzdusd, 1
audusd, 1
eurgbp, 0
eurusd, 0
eurgbp, 1
nzdusd, 1
usdchf, 1
eurusd, 0
audusd, 1
nzdusd, 1
usdjpy, 0
eurgbp, 0
audusd, 0
usdjpy, 1
audusd, 0
nzdusd, 0
audusd, 0
usdchf, 1
usdjpy, 0
usdjpy, 1
usdchf, 0
eurusd, 1
eurusd, 1
nzdusd, 0
eurgbp, 1
eurusd, 1
eurgbp, 1
nzdusd, 1
nzdusd, 1
usdchf, 1
usdchf, 0
eurgbp, 0
usdjpy, 0
audusd, 0
usdchf, 0
eurusd, 0
audusd, 1
nzdusd, 0
audusd, 0
eurusd, 0
usdchf, 1
audusd, 0
eurusd, eurgbp, eurgbp, eurgbp, eurgbp, audusd, eurgbp, eurgbp, eurgbp, eurgbp, eurgbp, usdjpy, eurgbp, eurgbp, eurgbp, eurgbp, eurgbp, eurgbp, eurgbp, eurgbp, eurgbp, eurgbp, eurgbp, eurgbp, usdchf, eurgbp, usdjpy, eurgbp, eurgbp, eurgbp, eurgbp, eurgbp, usdjpy, eurgbp, gbpusd, eurusd, eurgbp, audusd, eurgbp, eurgbp, usdchf, eurgbp, usdchf, eurusd, audusd, audusd, audusd, eurgbp, usdchf, audusd, eurgbp, gbpusd, eurgbp, eurgbp, eurgbp, usdchf, eurgbp, eurgbp, usdchf, gbpusd, usdchf, eurusd, usdjpy, usdjpy, eurusd, eurgbp, usdchf, eurgbp, audusd, usdjpy, eurusd, eurgbp, eurgbp, eurgbp, eurgbp, eurgbp, eurusd, gbpusd, gbpusd, gbpusd, audusd, eurusd, usdchf, eurusd, usdchf, nzdusd, 0
eurgbp, 1
audusd, 0
usdchf, 1
nzdusd, 0
nzdusd, 1
nzdusd, 1
usdchf, 0
eurusd, 1
eurusd, 1
eurusd, audusd, eurgbp, eurgbp, 
eurgbp, 
eurgbp, 1
eurgbp, 0
eurgbp, 
eurgbp, 
usdchf, 
audusd, 
usdchf, 
usdchf, 
audusd, 0
gbpusd, 0
usdjpy, 0
usdjpy, 0
usdjpy, 0
audusd, 
usdjpy, 1
audusd, 1
eurgbp, 0
eurgbp, 1
usdjpy, 1
usdjpy, 1
usdjpy, 0
usdjpy, 1
usdchf, 
gbpusd, 1
eurgbp, 1
usdjpy, 1
usdjpy, 0
usdjpy, 0
usdjpy, 1
usdjpy, 0
usdjpy, 
usdjpy, 1
usdjpy, 1
usdjpy, 1
usdchf, 1
audusd, 1
usdjpy, 
eurgbp, 
usdchf, 
gbpusd, 0
usdchf, 
audusd, 0
eurgbp, 1
eurgbp, 1
eurgbp, 0
eurgbp, 1
eurgbp, 1
eurgbp, 1
eurgbp, 1
eurgbp, 0
usdchf, 0
usdchf, 0
usdchf, 0
eurgbp, 1
eurgbp, 1
eurgbp, 0
eurgbp, 1
eurgbp, 0
eurgbp, 1
eurgbp, 0
eurgbp, 1
eurgbp, 1
eurgbp, 1
eurgbp, 0
eurusd, 1
eurusd, eurusd, 0
audusd, 0
audusd, 1
gbpusd, 
eurgbp, eurgbp, 1
eurgbp, 1
eurgbp, 1
eurgbp, 1
eurgbp, 1
eurgbp, 0
audusd, 
eurgbp, 0
usdchf, 0
usdchf, 0
eurgbp, 0
eurusd, 0
eurusd, 0
usdchf, 0
usdchf, 1
eurgbp, 1
usdchf, 0
usdchf, 0
eurgbp, 1
usdchf, 1
usdchf, 1
audusd, 1
audusd, 0
audusd, 0
usdchf, 1
eurgbp, 1
eurusd, 0
usdchf, 0
usdchf, 1
usdchf, 1
gbpusd, 0
audusd, 0
usdjpy, 0
audusd, 1
usdjpy, 
usdjpy, 0
eurgbp, 
audusd, 1
audusd, 1
gbpusd, 
audusd, 0
eurgbp, 
eurgbp, 
eurgbp, 
eurgbp, 
eurgbp, 
eurgbp, 
eurgbp, 0
eurgbp, 1
usdchf, 
eurusd, 0
audusd, 
eurusd, 
gbpusd, 0
audusd, 
usdchf, 
usdchf, eurgbp, usdjpy, usdchf, audusd, nzdusd, usdjpy, audusd, audusd, usdchf, usdjpy, nzdusd, nzdusd, audusd, 
gbpusd, 
audusd, 0
eurusd, 1
usdchf, 1
usdchf, 1
audusd, 0
eurgbp, 
usdchf, 
usdchf, 0
usdchf, 
eurgbp, 
eurusd, 
usdchf, 
audusd, 
audusd, 
eurgbp, 1
usdchf, 
audusd, 
usdjpy, 1
usdjpy, 1
usdjpy, 0
usdjpy, 
audusd, 
audusd, 
eurusd, 1
gbpusd, 
gbpusd, 
audusd, 1
eurgbp, 
audusd, 1
audusd, 1
audusd, 0
audusd, 0
audusd, 0
audusd, 
audusd, 
gbpusd, 1
audusd, 
gbpusd, 1
gbpusd, 1
audusd, 
usdjpy, 
audusd, 0
usdjpy, 
usdchf, 
usdjpy, 
eurusd, 1
gbpusd, 
eurusd, 0
usdchf, 
audusd, 
audusd, 
eurgbp, 
eurgbp, 
eurusd, 
eurusd, 
eurusd, eurgbp, eurusd, eurgbp, gbpusd, 
eurusd, 1
eurusd, 1
eurusd, 1
eurusd, 1
eurgbp, 
eurusd, 0
eurgbp, 
eurusd, 
eurgbp, 0
audusd, 0
gbpusd, 1
gbpusd, 1
eurgbp, 1
eurgbp, 1
eurgbp, 1
gbpusd, 1
usdchf, 
eurgbp, 
audusd, 1
usdchf, 0
usdchf, 
audusd, 
usdjpy, eurusd, audusd, 
eurgbp, gbpusd, 1
eurusd, audusd, 1
gbpusd, audusd, usdchf, 
usdjpy, audusd, 
eurgbp, eurgbp, eurusd, usdjpy, usdchf, usdchf, 
usdchf, 
eurgbp, 1
eurusd, 0
